url,judul,tanggal,isi
https://news.detik.com/berita-jawa-tengah/d-5600680/sembako-akan-dipajaki-pakar-uns-rencana-tak-tepat-waktu,"Sembako Akan Dipajaki, Pakar UNS: Rencana Tak Tepat Waktu!","Kamis, 10 Jun 2021 15:19 WIB","Pemerintah berencana mengenakan pajak pertambahan nilai (PPN) untuk sembako. Pakar ekonomi Universitas Sebelas Maret (UNS) Solo, Bambang Irawan, menilai perencanaan yang dilakukan di masa pandemi ini dirasa kurang tepat. ""Momennya tampaknya kurang tepat. Andaikata RUU itu tidak diberlakukan tahun ini, rencana ini juga tidak tepat karena masih suasana pandemi,"" kata Bambang saat dihubungi detikcom, Kamis (10/6/2021). Sementara jika RUU ditunda, Bambang berharap pemerintah kembali mengajak duduk bersama para pemangku kepentingan. Sebab mengenakan pajak untuk sembako perlu analisis mendalam. ""Kalau disepakati, maka perlu analisis yang mendalam, komoditas apa saja yang dipajaki, tidak semua. Tentunya peningkatan harga nantinya tidak membuat permintaan turun. Konsumen tidak dirugikan,"" ungkapnya. Dia pun mengakui bahwa pendapatan pajak pemerintah memang tidak memenuhi target. Wajar jika pemerintah membidik sektor-sektor yang berpotensi mendapatkan pemasukan besar. Pakar ekonomi UNS, Lukman Hakim, mengatakan hal senada. Menurutnya, pemerintah seharusnya memberikan stimulus agar sektor konsumsi semakin mudah diakses. ""Pajak dinaikkan di situasi pandemi kan nggak tepat, harusnya pemerintah memberi stimulus agar akses untuk sembako ini lebih mudah,"" ujarnya. Lukman meminta pemerintah melihat perkembangan situasi perekonomian masyarakat terlebih dahulu. Sebab dikhawatirkan jika sembako dipajaki maka pertumbuhan ekonomi akan semakin turun. ""Sekarang kan pertumbuhan ekonomi masih minus. Pertumbuhan ekonomi kan digerakkan konsumsi. Kalau konsumsi menurun, pertumbuhan ekonomi semakin minus. Walaupun 1 persen itu tetap sangat berpengaruh,"" tutupnya. Seperti diketahui, Pemerintah berencana mengenakan PPN untuk sembako. Hal itu tercantum dalam draft RUU Perubahan Kelima Atas Undang-undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) yang diterima detikcom. Dalam pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat banyak dihapus dalam RUU KUP sebagai barang yang tidak dikenakan PPN. Dengan kata lain, sembako akan dikenakan PPN. Teranyar diketahui, Kementerian Keuangan (Kemenkeu) telah menyiapkan opsi tarif PPN untuk sembako. Salah satunya adalah opsi dikenakan tarif 1% untuk sembako kena pajak."
https://finance.detik.com/berita-ekonomi-bisnis/d-5600640/kemenkeu-buka-suara-rencana-pungut-pajak-sekolah,Kemenkeu Buka Suara Rencana Pungut Pajak Sekolah,"Kamis, 10 Jun 2021 14:57 WIB","Pemerintah memberikan penjelasan terkait rencana pemungutan pajak pertambahan nilai (PPN) pada jasa pendidikan. Dalam draf Perubahan Kelima Atas Undang-undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP), jasa pendidikan dihapus dari daftar jasa yang tidak dikenai PPN. Staf Khusus Menteri Keuangan Yustinus Prastowo menjelaskan, langkah tersebut sebagai upaya untuk mengurangi distorsi. Ia pun mencontonkan pada sembako yang dibebaskan PPN. Pembebasan PPN itu juga dinikmati oleh kalangan masyarakat yang mampu sehingga tidak adil. ""Jadi intinya akan mengurangi distorsi, itu dulu kita pahami. Jadi tadi contohnya beras, ada yang beli beras premium, beli beras Bulog kok sama aja nggak bayar PPN, nggak adil. Ada yang bisa beli daging segar kualitas wagyu, daging segar di pasar tradisional, sama ini nggak kena PPN, ya nggak adil,"" katanya kepada detikcom, Kamis (10/6/2021). Hal ini sebagaimana terjadi pada jasa pendidikan. Sekolah yang gratis dan sekolah yang berorientasi pada keuntungan (profit oriented) sama-sama dibebaskan PPN. ""Jadi ini bukan hubungan soal gratis atau tidak gratis, tapi bagaimana sebaiknya yang dikonsumsi, atau dimanfaatkan kelompok masyarakat yang mampu itu dikenai PPN. Tujuannya untuk mengompensasi justru. Supaya ini bisa dipakai untuk menyubsidi, belanja publik yang tidak mampu,"" terangnya. Dia menuturkan, pengenaan pajak ini akan lebih menyasar pada sekolah yang berorientasi pada keuntungan. Sebab, sekolah negeri selama ini sudah gratis sehingga tidak dikenai PPN. ""Jadi profit oriented dan konsumsi oleh kelompok masyarakat mampu, lebih fair kalau dikenai PPN. Bahwa nanti tarifnya itu, itu bisa dibuat skema, kan kita punya ruang multi tarif sekarang bisa 5%, tidak 10 tidak 12, tapi 5%. Atau mungkin untuk yang kelompok lebih rendah bisa dengan nilai lain yang 1%. Saya rasa ruang itu disediakan,"" paparnya. ""(Sekolah negeri) kan nol, kalau negeri, nggak bayar to, kalau DPP-nya nol nggak kena PPN,"" tambahnya. Namun, rencana pemungutan pajak ini masih panjang. Rencana tersebut hingga saat ini belum dibahas dengan DPR.  Simak Video: Daftar Bahan Pokok yang Kena Pajak PPN 12%  [Gambas:Video 20detik]  
"
https://finance.detik.com/berita-ekonomi-bisnis/d-5600531/apa-saja-sembako-yang-bakal-kena-pajak-ini-daftarnya,Apa Saja Sembako yang Bakal Kena Pajak? Ini Daftarnya,"Kamis, 10 Jun 2021 13:23 WIB","Pemerintah berencana mengenakan pajak pertambahan nilai (PPN) untuk sembako. Sembako kena PPN itu tercantum dalam draft RUU Perubahan Kelima Atas Undang-undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) yang diterima detikcom. Dalam pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat banyak dihapus dalam RUU KUP sebagai barang yang tidak dikenakan PPN. Dengan kata lain, sembako akan dikenakan PPN. Teranyar diketahui, Kementerian Keuangan (Kemenkeu) telah menyiapkan opsi tarif PPN untuk sembako. Salah satunya adalah opsi dikenakan tarif 1%. Bila rencana tersebut diimplementasikan, ada 12 bahan pokok yang bakal kena pajak. Apa saja sembako kena PPN tersebut? 1. Beras 2. Gabah3. Daging4. Jagung5. Telur6. Kedelai 7. Gula 8. Sagu9. Garam10. Susu11. Buah-buahan12. Sayur-sayuran Wacana sembako kena PPN ini ternyata ditolak oleh beberapa pihak. Contohnya dari Ketua Pengurus Harian YLKI Tulus Abadi, wacana ini dianggap sebagai kebijakan yang tidak manusiawi, apalagi di tengah pandemi seperti sekarang, saat daya beli masyarakat sedang turun drastis. ""Pengenaan PPN akan menjadi beban baru bagi masyarakat dan konsumen, berupa kenaikan harga kebutuhan pokok. Belum lagi jika ada distorsi pasar, maka kenaikannya akan semakin tinggi,"" kata Tulus dalam keterangan tertulis. Ia mengatakan, pengenaan PPN pada bahan pangan juga bisa menjadi ancaman terhadap keamanan pasokan pangan pada masyarakat. ""Oleh karena itu, wacana ini harus dibatalkan. Pemerintah seharusnya lebih kreatif, jika alasannya untuk menggali pendapatan dana APBN,"" tambahnya. Selain itu, beberapa partai politik juga menolak wacana ini, mulai dari Nasdem hingga PPP. Pembeli dan penjual sembako juga melontarkan hal yang sama, menolak sembako kena PPN."
https://news.detik.com/berita/d-5600450/cak-imin-protes-sembako-bisa-kena-pajak-kaji-ulang,Cak Imin Protes Sembako Bisa Kena Pajak: Kaji Ulang!,"Kamis, 10 Jun 2021 12:45 WIB","Opsi pemerintah mengenakan pajak pertambahan nilai (PPN) pada bahan pokok (sembako) yang tertuang dalam revisi Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) menuai kritik dari banyak pihak. Wakil Ketua DPR RI Bidang Korkesra Abdul Muhaimin Iskandar atau Cak Imin meminta kebijakan itu ditinjau ulang. Menurutnya, langkah tersebut berpotensi semakin memberatkan kehidupan masyarakat bawah. ""Saya kira perlu ditinjau ulang. Apalagi kebijakan tersebut digulirkan di masa pandemi dan situasi perekonomian saat ini yang sedang sulit,"" kata Cak Imin dalam keterangannya, Kamis (10/6/2021). Ketua Umum PKB ini menilai, jika sembako dikenai PPN, akan membebani masyarakat. Saat ini, kata Cak Imin, pedagang pasar sedang mengalami kondisi sulit karena lebih dari 50 persen omzet dagang menurun. ""Kalau sembako dihilangkan dari kelompok jenis barang yang tidak dikenai PPN, tentu saja merugikan masyarakat karena barang kebutuhan pokok sangat dibutuhkan masyarakat,"" tegasnya. Oleh sebab itu, kata Cak Imin, akan berlaku teori efek domino, yaitu masyarakat akan menurun daya belinya, terutama pekerja/karyawan perusahaan, dan perekonomian makin sulit bangkit. Di sisi lain, pemerintah mengeluarkan kebijakan membebaskan PPN nol persen terhadap barang impor kendaraan dan properti untuk menggairahkan perekonomian agar usaha-usaha tersebut dapat bangkit kembali sehingga daya beli konsumen meningkat. ""Itu kan jadi bertentangan. Kalau kita ingin perkembangan ekonomi nasional secara agregat, seharusnya jangan tambah beban masyarakat kecil dengan PPN,"" imbuhnya.  Simak video 'Rencana Sembako Kena Pajak, Pedagang-Konsumen Menolak':  [Gambas:Video 20detik] "
https://news.detik.com/berita/d-5600441/pks-soal-ppn-12-pemerintah-panik-lihat-utang-menggunung,PKS soal PPN 12%: Pemerintah Panik Lihat Utang Menggunung,"Kamis, 10 Jun 2021 12:36 WIB","Pemerintah berencana menaikkan tarif pajak pertambahan nilai (PPN) dari 10% jadi 12%. Politikus PKS Mardani Ali Sera menyebut pemerintah panik melihat utang yang menggunung sehingga menaikkan tarif PPN. ""Ini langkah panik pemerintah melihat utang yang menggunung dan penerimaan pajak yang menurun,"" ujar Mardani Ali Sera saat dihubungi, Kamis (10/6/2021). Mardani menyampaikan pemerintah Indonesia seharusnya bekerja secara cerdas di tengah pandemi COVID-19 ini. Dia mengatakan upaya yang harus dilakukan pemerintah bukanlah dengan menaikkan pajak. ""Mestinya di masa pandemi pemerintah bisa bekerja lebih cerdas, tidak dengan menaikkan pajak, apalagi terhadap kebutuhan pokok. Tapi memperkuat industrialisasi dengan menggunakan energi terbarukan,"" jelasnya. ""Ini adalah dampak dari investasi tidak strategis pada infrastruktur yang tidak didukung dengan pembangunan zona industri dan memperkuat inovasi teknologi. Sekali lagi, ini langkah panik yang bisa makin membenamkan ekonomi Indonesia,"" sambung Mardani. Dihubungi terpisah, Ketua DPP PKS Bidang Ekonomi dan Keuangan Anis Byarwati memprediksi hidup masyarakat akan semakin berat dengan rencana pemerintah mengenakan PPN pada sembako. ""Mengenakan pajak pertambahan nilai (PPN) terhadap barang kebutuhan pokok yang dibutuhkan oleh masyarakat banyak, menurut saya akan berpotensi makin memberatkan kehidupan masyarakat bawah dan kontraproduktif dengan upaya pemerintah menekan ketimpangan melalui reformasi perpajakan dalam revisi UU KUP,"" papar Anis. Anis mengungkapkan daya beli masyarakat tanpa penambahan tarif PPN pun sudah berat. Dengan demikian, kata Anis, pendapatan pemerintah justru berpotensi turun lantaran daya beli masyarakat menurun. ""Saat ini daya beli masyarakat kan sedang susah. Kalau daya beli ditekan konsumsi rumah tangga akan turun, kalau konsumsi turun berarti pendapatan pemerintah juga akan turun. Jangan sampai kebijakan perpajakan kontraproduktif,"" tutupnya. Seperti diketahui, pemerintah berencana mengubah tarif PPN dari 10% menjadi 12%. Upaya pemerintah mengerek tarif PPN tersebut tertuang dalam draf RUU Perubahan Kelima atas Undang-Undang No 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP). Dalam draf tersebut, Pasal 7 ayat 1 menyebutkan tarif PPN adalah 12%. ""Tarif pajak pertambahan nilai adalah 12%,"" demikian bunyi Pasal 7 ayat 1 dikutip detikcom.  Tonton video 'Daftar Bahan Pokok yang Kena Pajak PPN 12%':   [Gambas:Video 20detik] "
https://finance.detik.com/berita-ekonomi-bisnis/d-5600412/sembako-kena-ppn-ylki-tidak-manusiawi,"Sembako Kena PPN, YLKI: Tidak Manusiawi!","Kamis, 10 Jun 2021 12:07 WIB","Pemerintah berwacana untuk mengenakan Pajak Pertambahan Nilai (PPN) ke beberapa bahan pangan alias sembako. Artinya, nanti beli sembako kena pajak. Menurut Ketua Pengurus Harian YLKI Tulus Abadi, wacana ini dianggap sebagai kebijakan yang tidak manusiawi, apalagi di tengah pandemi seperti sekarang, saat daya beli masyarakat sedang turun drastis. ""Pengenaan PPN akan menjadi beban baru bagi masyarakat dan konsumen, berupa kenaikan harga kebutuhan pokok. Belum lagi jika ada distorsi pasar, maka kenaikannya akan semakin tinggi,"" kata Tulus dalam keterangan tertulis, Kamis (10/6/2021). Ia mengatakan, pengenaan PPN pada bahan pangan juga bisa menjadi ancaman terhadap keamanan pasokan pangan pada masyarakat. ""Oleh karena itu, wacana ini harus dibatalkan. Pemerintah seharusnya lebih kreatif, jika alasannya untuk menggali pendapatan dana APBN,"" tambahnya. Tulus usul ketimbang menerapkan PPN pada sembako, Pemerintah bisa menaikkan cukai rokok yang lebih signifikan. Menurutnya, dengan menaikkan cukai rokok, Pemerintah bisa dapat potensi pemasukan Rp 200 triliun lebih. ""Selain itu, akan berdampak positif terhadap masyarakat menengah bawah, agar mengurangi konsumsi rokoknya, dan mengalokasikan untuk keperluan bahan pangan. Seperti diketahui, Pemerintah berencana mengenakan PPN untuk sembako. Hal itu tercantum dalam draft RUU Perubahan Kelima Atas Undang-undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) yang diterima detikcom. Dalam pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat banyak dihapus dalam RUU KUP sebagai barang yang tidak dikenakan PPN. Dengan kata lain, sembako akan dikenakan PPN. Teranyar diketahui, Kementerian Keuangan (Kemenkeu) telah menyiapkan opsi tarif PPN untuk sembako. Salah satunya adalah opsi dikenakan tarif 1% untuk sembako kena pajak.  Lihat Video: Rencana Sembako Kena Pajak, Pedagang-Konsumen Menolak  [Gambas:Video 20detik] "
https://news.detik.com/berita/d-5600343/nasdem-menaikkan-pajak-di-tengah-pandemi-itu-keliru,NasDem: Menaikkan Pajak di Tengah Pandemi Itu Keliru!,"Kamis, 10 Jun 2021 11:34 WIB","Pemerintah berencana menaikkan pajak penambahan nilai (PPN) dan mengenakan pajak pada sembako. Ketua DPP Partai NasDem Martin Manurung menilai menaikkan pajak di tengah pandemi merupakan langkah keliru. ""Menurut saya, menaikkan pajak di tengah perekonomian yang sedang mengalami tekanan akibat pandemi COVID-19 itu keliru,"" kata Martin kepada wartawan, Kamis (10/6/2021). Pemerintah berencana menaikkan PPN menjadi 12 persen dan sembako dikenai pajak 1 persen. Semestinya, menurut Martin, pemerintah mendorong daya beli masyarakat. ""Justru, ketika ekonomi tertekan, pemerintah harus melakukan kebijakan counter cyclical untuk mendorong daya beli masyarakat di sisi permintaan dan memfasilitasi industri serta perdagangan di sisi penawaran,"" ujar Wakil Ketua Komisi VI DPR RI itu. Rencana menaikkan PPN dan sembako dikenai pajak sebaiknya dikaji kembali. Sebab, Martin melihat ekonomi Indonesia masih dalam tekanan karena banyak ritel dan industri yang gulung tikar. ""Sebaiknya dikaji ulang. Karena, walaupun ekonomi Indonesia mulai pemulihan, masih ada tekanan ekonomi yang ditandai dengan tutupnya berbagai ritel dan industri, serta ketidakpastian perekonomian global akibat pandemi COVID-19,"" imbuhnya. Untuk diketahui, sembako bakal menjadi komoditas yang tak luput dari pajak. Sebab, pemerintah berencana mengenakan PPN pada barang kebutuhan pokok. Hal itu tertuang dalam draf RUU Perubahan Kelima atas Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP). Seperti dikutip detikcom, Rabu (9/6/2021), pada Pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat dihapus dari barang yang tidak dikenai PPN. Dengan begitu, artinya, sembako akan dikenai PPN."
https://news.detik.com/berita-jawa-barat/d-5600247/soal-rencana-sembako-kena-pajak-warga-tasik-berat,"Soal Rencana Sembako Kena Pajak, Warga Tasik: Berat!","Kamis, 10 Jun 2021 10:36 WIB","Wacana pemerintah mengenakan pajak pertambahan nilai (PPN) untuk kebutuhan pokok mendapat penolakan warga. Selain memberatkan, penerapan pajak tersebut diperkirakan akan membuat harga kebutuhan pokok semakin naik. Untuk diketahui, pemerintah tengah menggodog rencana pemberlakuan pajak pertambahan nilai (PPN) untuk barang kebutuhan pokok. Hal itu tertuang dalam draf RUU Perubahan Kelima atas Undang-undang Nomor 6/1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP). Dalam pasal empat A, menyebutkan barang kebutuhan pokok yang sangat dibutuhkan masyarakat dihapus dari barang yang tidak dikenai pajak pertambahan nilai. Meski baru wacana, namun kebijakan pemerintah ini langsung menuai penolakan masyarakat. Pedagang dan konsumen di pasar Tradisional Padayungan Tasikmalaya, Jawa barat mengaku resah. ""Apa? mau pakai pajak sembako. Kan setahu saya hanya mobil yang pake pajak. Berat atuh pak. Jangan lah jangan dipajak segala sembako mah,"" ucap Undang, salah seorang pembeli di Pasar Tradisional Padayungan, Kamis (10/06/21). Selain dianggap tidak populer, rencana pemberlakuan pajak pertambahan nilai untuk kebutuhan pokok memberatkan masyarakat. Dipastikan harga kebutuhan pokok akan semakin naik jika pajak pertambahan nilai diberlakukan. ""Berat pak buat saya masyarakat kecil. Sekarang aja harga masih tinggi tambah naik atuh kalau ada pajakmah,"" ucap Nining, pembeli lainnya.  Harga kebutuhan pokok di pasar tradisional masih alami kenaikan. Harga ayam masih tinggi antara Rp 36 ribu hingga Rp 37 ribu per kilogram. Harga telur ayam naik dari Rp 22 ribu kini mencapai Rp 24 ribu per kilogram."
https://news.detik.com/berita/d-5600246/ppp-ppn-12-menjerat-rakyat,PPP: PPN 12% Menjerat Rakyat!,"Kamis, 10 Jun 2021 10:35 WIB","Pemerintah berencana menaikkan pajak pertambahan nilai (PPN) menjadi 12 persen, termasuk opsi mengenakan pajak sembako 1 persen. Partai Persatuan Pembangunan (PPP) sangat tidak setuju dengan rencana tersebut. Itu kan baru draf di RUU KUP (Ketentuan Umum dan Tata Cara Perpajakan). Makanya, sebelum draf RUU diajukan ke DPR, sebaiknya dirapikan dulu mengingat hal tersebut memberatkan masyarakat. Ini juga mengesankan pemerintah tidak ada cara lain untuk menggenjot di sektor pajak,"" kata Sekretaris Fraksi PPP DPR Achmad Baidowi atau Awiek, Kamis (10/6/2021). Anggota Komisi VI DPR itu menyebut pandemi COVID-19 membuat ekonomi masyarakat lesu. Rencana PPN 12 persen, ditegaskan Awiek, bukannya bakal membantu stimulus ekonomi, tetapi malah menjerat rakyat. ""Terlebih saat ini era pandemi, ekonomi lagi lesu. Masyarakat mengalami kesusahan dalam penghasilan. Sejauh ini, untuk pemulihan ekonomi memang harus merangsang stimulus. Karena kalau di era pandemi diberlakukan kenaikan PPN, dikhawatirkan tidak tepat karena, bukan menjadi stimulus, malah menjerat,"" katanya. Pemerintah berencana mengubah tarif PPN dari 10 persen menjadi 12 persen. Upaya pemerintah mengerek tarif PPN tersebut tertuang dalam draf RUU Perubahan Kelima atas Undang-Undang No 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP). Dalam draf tersebut, Pasal 7 ayat 1 menyebutkan tarif PPN adalah 12 persen. ""Tarif pajak pertambahan nilai adalah 12%,"" demikian bunyi Pasal 7 ayat 1 dikutip detikcom.  Simak video 'PDIP-PKS-PPP soal Wacana Kenaikan PPN: Ekonomi Berat, Berimbas ke Rakyat':  [Gambas:Video 20detik] "
https://news.detik.com/berita/d-5600130/pd-sembako-kebutuhan-mendasar-warga-jangan-dikenai-pajak,"PD: Sembako Kebutuhan Mendasar Warga, Jangan Dikenai Pajak!","Kamis, 10 Jun 2021 08:31 WIB","Partai Demokrat (PD) mendesak pemerintah agar tidak mengenakan pajak pertambahan nilai (PPN) terhadap sembako. Partai Demokrat menekankan sembako adalah kebutuhan mendasar warga. ""Sembako adalah kebutuhan mendasar masyarakat, jangan dikenai PPN,"" kata anggota Komisi VI RI Fraksi PD Herman Khaeron kepada wartawan, Rabu (9/6/2021). Pemberlakuan pajak pada sembako ini, kata Herman, akan memberatkan warga. Seperti itu pula pada rencana kenaikan PPN menjadi 12 persen. ""Ini semakin memberatkan, dengan rencana kenaikan PPN menjadi 12 persen saja saya minta tunda,"" kata dia. Ketua BPOKK Partai Demokrat itu menekankan saat ini kondisi ekonomi masyarakat sedang sulit. Dia meminta pemerintah mengambil kebijakan yang tak membebani masyarakat. ""Ingat, masalah mendasarnya adalah ekonomi masyarakat sedang sulit, kreatiflah dengan cara lain untuk meningkatkan fiskal negara, tanpa membebani masyarakat,"" jelasnya. Sebelumnya, pemerintah berencana mengenakan PPN untuk sembako. Hal itu tertuang dalam draf RUU Perubahan Kelima atas Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) yang diterima detikcom. Dalam pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat banyak dihapus dalam RUU KUP sebagai barang yang tidak dikenai PPN. Dengan kata lain, sembako akan dikenai PPN.  Simak video 'Rencana Sembako Kena Pajak, Pedagang-Konsumen Menolak':  [Gambas:Video 20detik]  "
https://news.detik.com/berita/d-5600108/pan-kritik-sembako-bakal-kena-pajak-pemerintah-kurang-empati,PAN Kritik Sembako Bakal Kena Pajak: Pemerintah Kurang Empati!,"Kamis, 10 Jun 2021 08:18 WIB","Partai Amanat Nasional (PAN) mengkritik rencana pemerintah yang akan mengenakan pajak pertambahan nilai (PPN) pada sembako. PAN menilai langkah yang akan diambil pemerintah itu kurang menunjukkan sikap empati kepada masyarakat di tengah pandemi Corona. ""Di tengah pandemi saat ini memang saya melihat bahwa pemerintah terlalu memaksakan untuk mencari sumber pemasukan baru. Namun pemerintah, yang berencana untuk merevisi UU Ketentuan Umum Tata Cara Perpajakan (KUP) dengan mengenakan PPN kepada sejumlah sembako tertentu, menurut saya, ini adalah cara yang menunjukkan bahwa pemerintah kurang empati dan kurang kreatif dalam mencari objek pajak baru,"" kata anggota Komisi VI Fraksi PAN Eko Hendro Purnomo atau Eko Patrio kepada wartawan, Rabu (9/6/2021). Ketua DPW PAN DKI Jakarta ini mengatakan rencana pemberlakuan pajak pada sembako akan mengakibatkan kenaikan harga. Rencana kebijakan itu, kata Eko, akan memberikan beban kepada masyarakat. ""Dengan mengenakan PPN kepada sejumlah barang sembako, tentu akan ada kenaikan harga sembako itu sendiri dan turut berkontribusi mendorong inflasi yang tinggi. Bayangkan, di saat kondisi susah seperti saat ini karena dampak pandemi, pemerintah memberikan beban tambahan kepada masyarakat menengah ke bawah,"" jelasnya. ""Akibatnya, masyarakat akan mengerem belanja mereka sehingga justru pemulihan ekonomi akan berjalan lambat. Ini kontradiktif, pemerintah minta masyarakat bisa kembali meningkatkan konsumsi, tetapi kebijakannya justru menekan konsumsi itu sendiri,"" lanjutnya. Menurut Eko, pemberlakuan pajak pada sembako juga akan berdampak pada angka kemiskinan. Dia menekankan bahwa sembako yang akan dikenai pajak itu akan menaikkan tingkat kemiskinan. ""Sekarang kita lihat, yang belanja sembako itu juga masyarakat miskin dan rentan miskin. Bagaimana mungkin pemerintah bisa menurunkan tingkat kemiskinan jika barang-barang kebutuhan pokok tersebut dikenai pajak? Padahal 73 persen penyumbang garis kemiskinan berasal dari bahan makanan. Artinya, jika sedikit saja harga pangan naik, sudah pasti akan ada ancaman kenaikan tingkat kemiskinan,"" kata dia.  Simak video 'Rencana Sembako Kena Pajak, Pedagang-Konsumen Menolak':  [Gambas:Video 20detik]   
"
https://news.detik.com/berita/d-5600089/faisol-riza-kritik-rencana-sembako-kena-pajak-melukai-rasa-keadilan,Faisol Riza Kritik Rencana Sembako Kena Pajak: Melukai Rasa Keadilan!,"Kamis, 10 Jun 2021 07:15 WIB","Pemerintah berencana akan mengenakan pajak pertambahan nilai (PPN) terhadap sembako. Ketua Komisi VI DPR RI Faisol Riza menilai rencana itu melukai rasa keadilan. ""Janganlah ini situasi begini ini, situasi yang juga kita harus pikirkan di mana masyarakat tertimpa banyak beban, sementara ekonomi belum tumbuh, jadi pemerintah perlu mempertimbangkanlah sembako ini untuk dikenai pajak PPN, atau sebelumnya pemerintah memberikan penjelasan yang rasional, yang logis yang bisa diterima oleh semua kalangan bahwa memang diperlukan pengenaan pajak kepada sembako, saya yakin ini melukai rasa keadilan,"" kata Faisol kepada wartawan, Rabu (9/6/2021). Menurut Faisol, masih banyak objek lain yang bisa dikenakan pajak. Pimpinan Komisi VI DPR dari Fraksi PKB itu meminta agar masyarakat tidak dibebankan dengan pajak sembako. ""Toh kalau memang memerlukan penambahan pendapatan masukan negara masih banyak sektor lain yang masih banyak digali, dikembangkan, jangan mengenakan beban lebih banyak ke masyarakat yang justru saat ini membutuhkan bantuan pemerintah,"" tuturnya. Lebih lanjut, Faisol menilai banyak pihak lain yang bisa berkorban untuk mengganti pengenaan pajak pada sembako itu. Dia meminta agar usulan pengenaan pajak pada sembako ini dikomunikasikan dengan baik agar bisa diganti dengan objek lain. ""Saya juga yakin banyak pihak yang bisa berkorban untuk mengganti pengenaan pajak kepada sembako ini kalau dikomunikasikan dengan baik dan jangan juga menyampaikan bahwa keadaan pemerintah baik-baik saja, karena kenyataannya kalau pengenaan pajak kepada sembako ini artinya sekarang pemerintah sedang berupaya membuat pemasukan kepada negara ini stabil, yang mulai menyasar sektor-sektor yang sebenarnya menjadi sektor yang selama ini bebas pajak,"" katanya. Simak selengkapnya di halaman berikut  Saksikan video 'Rencana Sembako Kena Pajak, Pedagang-Konsumen Menolak':  [Gambas:Video 20detik]   
"
